(-73.9721, 40.7462)	503
(-73.9909, 40.7491)	504
(-73.9843, 40.7486)	505
(-73.9947, 40.7269)	506
(-73.9719, 40.6839)	507
(-74.0019, 40.756)	508
(-73.9757, 40.7867)	509
(-73.9757, 40.7242)	510
(-74.0057, 40.7338)	511
(-73.9645, 40.7609)	512
(-73.992, 40.76)	513
(-73.9805, 40.7411)	514
(-73.9681, 40.8014)	515
(-73.992, 40.7303)	516
(-73.9918, 40.7493)	517
(-74.0019, 40.7263)	518
(-73.9164, 40.6863)	519
(-73.9447, 40.806)	520
(-73.9909, 40.7522)	521
(-73.9882, 40.7228)	522
(-73.8702, 40.7729)	523
(-73.9871, 40.7447)	524
(-73.9445, 40.7765)	525
(-73.9785, 40.7828)	526
(-73.9673, 40.757)	527
(-73.9684, 40.7679)	528
(-73.9785, 40.7203)	529
(-74.0093, 40.7255)	530
(-73.9804, 40.6643)	531
(-73.9747, 40.6503)	532
(-73.9646, 40.7604)	533
(-73.9785, 40.7531)	534
(-73.9549, 40.7876)	535
(-74.0142, 40.7142)	536
(-73.9948, 40.7592)	537
(-73.9445, 40.7796)	538
(-73.9549, 40.8204)	539
(-73.9673, 40.7601)	540
(-73.9371, 40.8566)	541
(-74.0055, 40.7508)	542
(-73.9671, 40.7603)	543
(-73.991, 40.7517)	544
(-73.9608, 40.6607)	545
(-73.9673, 40.7929)	546
(-73.9956, 40.7251)	547
(-73.9448, 40.7758)	548
(-73.9587, 40.7685)	549
(-73.9671, 40.7931)	550
(-73.987, 40.7632)	551
(-73.991, 40.722)	552
(-74.0066, 40.732)	553
(-74.0009, 40.718)	554
(-74.0007, 40.737)	555
(-73.8728, 40.7723)	556
(-73.9549, 40.8235)	557
(-73.9832, 40.7557)	558
(-73.9448, 40.8086)	559
(-73.987, 40.7335)	560
(-73.991, 40.6923)	561
(-73.9473, 40.7757)	562
(-73.9597, 40.6529)	563
(-73.9823, 40.7586)	564
(-73.9796, 40.7292)	565
(-73.9712, 40.7671)	566
(-73.9834, 40.7695)	567
(-73.9832, 40.726)	568
(-73.9448, 40.7789)	569
(-73.9859, 40.6741)	570
(-73.9872, 40.7473)	571
(-73.9674, 40.7596)	572
(-73.9372, 40.7936)	573
(-73.9834, 40.7398)	574
(-73.9938, 40.7181)	575
(-74.0132, 40.7059)	576
(-73.7858, 40.6433)	577
(-73.9796, 40.7323)	578
(-73.9699, 40.7595)	579
(-73.9476, 40.8047)	580
(-73.9596, 40.7636)	581
(-73.9438, 40.6722)	582
(-73.7831, 40.6467)	583
(-74.0045, 40.7425)	584
(-73.9476, 40.775)	585
(-73.9674, 40.7627)	586
(-73.9174, 40.7465)	587
(-73.9955, 40.6951)	588
(-73.9938, 40.7212)	589
(-73.9661, 40.6895)	590
(-73.9919, 40.7499)	591
(-74.0018, 40.7459)	592
(-74.0045, 40.7128)	593
(-73.9797, 40.7803)	594
(-73.9484, 40.7846)	595
(-74.0092, 40.7017)	596
(-73.9598, 40.7805)	597
(-73.9786, 40.7834)	598
(-73.9598, 40.6555)	599
(-73.9993, 40.7385)	600
(-73.9824, 40.7612)	601
(-74.0168, 40.7116)	602
(-73.956, 40.773)	603
(-73.9955, 40.731)	604
(-73.9786, 40.7537)	605
(-74.0046, 40.742)	606
(-74.013, 40.7041)	607
(-74.0084, 40.7198)	608
(-73.9795, 40.7836)	609
(-73.971, 40.7684)	610
(-73.9805, 40.7602)	611
(-74.0082, 40.72)	612
(-73.9748, 40.7462)	613
(-73.9983, 40.724)	614
(-74.1774, 40.6953)	615
(-73.8739, 40.7546)	616
(-74.0019, 40.7454)	617
(-73.9757, 40.7761)	618
(-73.9672, 40.7609)	619
(-74.0168, 40.7147)	620
(-73.8974, 40.7027)	621
(-73.9626, 40.7766)	622
(-73.9983, 40.7568)	623
(-73.9909, 40.7713)	624
(-73.9512, 40.6885)	625
(-73.9624, 40.6518)	626
(-74.0019, 40.7157)	627
(-73.9672, 40.7937)	628
(-73.9945, 40.7493)	629
(-73.9588, 40.7691)	630
(-73.939, 40.8439)	631
(-73.9681, 40.7611)	632
(-73.9947, 40.7194)	633
(-74.0019, 40.7485)	634
(-73.9945, 40.7196)	635
(-74.0057, 40.7263)	636
(-73.9871, 40.7341)	637
(-73.9474, 40.7763)	638
(-73.9882, 40.745)	639
(-73.9869, 40.7343)	640
(-73.9833, 40.7266)	641
(-73.9945, 40.6899)	642
(-73.9869, 40.7671)	643
(-73.9388, 40.7222)	644
(-73.9512, 40.7244)	645
(-73.9738, 40.7379)	646
(-74.0009, 40.7371)	647
(-73.9549, 40.7801)	648
(-73.9869, 40.7702)	649
(-74.0072, 40.7445)	650
(-73.9897, 40.7007)	651
(-73.9511, 40.7726)	652
(-73.9633, 40.775)	653
(-73.9861, 40.7555)	654
(-73.9502, 40.7755)	655
(-74.0095, 40.7021)	656
(-73.9859, 40.7557)	657
(-73.9897, 40.7335)	658
(-74.0009, 40.7402)	659
(-73.9595, 40.7675)	660
(-73.9859, 40.6307)	661
(-73.9834, 40.7589)	662
(-73.9897, 40.7663)	663
(-74.0009, 40.7105)	664
(-73.9935, 40.7441)	665
(-73.9861, 40.7586)	666
(-73.9737, 40.7564)	667
(-73.9872, 40.7695)	668
(-73.9859, 40.7588)	669
(-73.9378, 40.7139)	670
(-73.9758, 40.7439)	671
(-73.9897, 40.7366)	672
(-74.0085, 40.7204)	673
(-73.9823, 40.7511)	674
(-73.9796, 40.7842)	675
(-73.9834, 40.762)	676
(-73.9821, 40.7513)	677
(-73.9938, 40.7403)	678
(-73.9636, 40.7743)	679
(-73.9623, 40.7636)	680
(-73.9737, 40.7892)	681
(-73.9701, 40.7627)	682
(-73.9796, 40.7545)	683
(-73.99, 40.7328)	684
(-73.9946, 40.7499)	685
(-73.9699, 40.6895)	686
(-74.0123, 40.7013)	687
(-73.9887, 40.6924)	688
(-73.9938, 40.7434)	689
(-73.99, 40.7656)	690
(-74.0037, 40.7394)	691
(-73.9623, 40.7667)	692
(-74.1662, 40.539)	693
(-73.9824, 40.7178)	694
(-73.9984, 40.7605)	695
(-73.9463, 40.8193)	696
(-73.986, 40.7583)	697
(-73.9786, 40.7728)	698
(-73.8642, 40.7681)	699
(-73.9824, 40.7506)	700
(-73.9522, 40.7846)	701
(-73.9822, 40.7508)	702
(-73.9849, 40.7177)	703
(-73.9849, 40.7802)	704
(-73.9887, 40.6955)	705
(-73.9418, 40.8332)	706
(-73.9824, 40.7834)	707
(-73.9946, 40.7233)	708
(-73.9822, 40.7211)	709
(-73.9862, 40.7612)	710
(-73.9664, 40.7735)	711
(-73.986, 40.7614)	712
(-73.9398, 40.7527)	713
(-73.9662, 40.7737)	714
(-74.0084, 40.742)	715
(-73.9425, 40.8149)	716
(-73.9822, 40.7539)	717
